中文名,英文名,等级,总排名,等级内序号,海克斯名称
卡牌大师,TwistedFate,白银,156,51,终极不可阻挡
卡牌大师,TwistedFate,棱彩,157,44,你肩上的恶魔
卡牌大师,TwistedFate,棱彩,158,45,你摸不到
卡牌大师,TwistedFate,棱彩,159,46,终极唤醒
卡牌大师,TwistedFate,棱彩,160,47,终极刷新
卡牌大师,TwistedFate,棱彩,161,48,利刃华尔兹
卡牌大师,TwistedFate,棱彩,162,49,蛋白粉奶昔
卡牌大师,TwistedFate,棱彩,163,50,扳机炼狱
卡牌大师,TwistedFate,棱彩,164,51,慢炖
卡牌大师,TwistedFate,白银,165,52,急救用具
卡牌大师,TwistedFate,白银,166,53,天音爆
卡牌大师,TwistedFate,黄金,167,63,圣火
卡牌大师,TwistedFate,黄金,168,64,咏叹奏鸣
卡牌大师,TwistedFate,白银,169,54,闪闪现现
卡牌大师,TwistedFate,棱彩,170,52,死亡之环
卡牌大师,TwistedFate,棱彩,171,53,最终形态
卡牌大师,TwistedFate,棱彩,172,54,和我一起困在这里
卡牌大师,TwistedFate,棱彩,173,55,任务：艾卡西亚的陷落
卡牌大师,TwistedFate,黄金,174,65,魔鬼之舞
卡牌大师,TwistedFate,白银,175,55,升级：献祭
卡牌大师,TwistedFate,棱彩,176,56,王中王，靴中靴
瘟疫之源,Twitch,黄金,1,1,暴击飞弹
瘟疫之源,Twitch,黄金,2,2,更万用的瞄准镜
瘟疫之源,Twitch,黄金,3,3,暴击律动
瘟疫之源,Twitch,白银,4,1,台风
瘟疫之源,Twitch,黄金,5,4,闪电打击
瘟疫之源,Twitch,棱彩,6,1,连拨击锤
瘟疫之源,Twitch,黄金,7,5,魔法飞弹
瘟疫之源,Twitch,棱彩,8,2,双刀流
瘟疫之源,Twitch,白银,9,2,灵巧
瘟疫之源,Twitch,白银,10,3,点亮他们！
瘟疫之源,Twitch,黄金,11,6,接二连三
瘟疫之源,Twitch,黄金,12,7,吸血习性
瘟疫之源,Twitch,棱彩,13,3,最万用的瞄准镜
瘟疫之源,Twitch,黄金,14,8,罪恶快感
瘟疫之源,Twitch,棱彩,15,4,踢踏舞
瘟疫之源,Twitch,白银,16,4,升级：收集者
瘟疫之源,Twitch,白银,17,5,狂热者
瘟疫之源,Twitch,棱彩,18,5,巨人杀手
瘟疫之源,Twitch,黄金,19,9,质变：棱彩阶
瘟疫之源,Twitch,黄金,20,10,升级：无尽之刃
瘟疫之源,Twitch,白银,21,6,万用瞄准镜
瘟疫之源,Twitch,黄金,22,11,火上浇油
瘟疫之源,Twitch,黄金,23,12,杀戮时间到了
瘟疫之源,Twitch,白银,24,7,渴血
瘟疫之源,Twitch,白银,25,8,双生火焰
瘟疫之源,Twitch,黄金,26,13,双发快射
瘟疫之源,Twitch,黄金,27,14,穿针引线
瘟疫之源,Twitch,黄金,28,15,裁决使
瘟疫之源,Twitch,棱彩,29,6,战争交响乐
瘟疫之源,Twitch,黄金,30,16,缩小射线
瘟疫之源,Twitch,黄金,31,17,灵魂虹吸
瘟疫之源,Twitch,棱彩,32,7,地狱三头犬
瘟疫之源,Twitch,棱彩,33,8,物法皆修
瘟疫之源,Twitch,黄金,34,18,神射法师
瘟疫之源,Twitch,黄金,35,19,缩小引擎
瘟疫之源,Twitch,黄金,36,20,易损
瘟疫之源,Twitch,白银,37,9,质变：黄金阶
瘟疫之源,Twitch,黄金,38,21,属性叠属性！
瘟疫之源,Twitch,黄金,39,22,有始有终
瘟疫之源,Twitch,白银,40,10,魔法转物理
瘟疫之源,Twitch,棱彩,41,9,质变：混沌
瘟疫之源,Twitch,黄金,42,23,捐赠
瘟疫之源,Twitch,黄金,43,24,关键暴击
瘟疫之源,Twitch,白银,44,11,大力
瘟疫之源,Twitch,黄金,45,25,红包
瘟疫之源,Twitch,白银,46,12,属性！
瘟疫之源,Twitch,黄金,47,26,会心治疗
瘟疫之源,Twitch,棱彩,48,10,精怪魔法
瘟疫之源,Twitch,白银,49,13,活力再生
瘟疫之源,Twitch,棱彩,50,11,潘朵拉的盒子
瘟疫之源,Twitch,白银,51,14,逃跑计划
瘟疫之源,Twitch,白银,52,15,家园卫士
瘟疫之源,Twitch,棱彩,53,12,属性叠属性叠属性！
瘟疫之源,Twitch,棱彩,54,13,亮出你的剑
瘟疫之源,Twitch,棱彩,55,14,珠光护手
瘟疫之源,Twitch,棱彩,56,15,秘术冲拳
瘟疫之源,Twitch,白银,57,16,速度恶魔
瘟疫之源,Twitch,黄金,58,27,祖母的辣椒油
瘟疫之源,Twitch,黄金,59,28,心灵净化
瘟疫之源,Twitch,白银,60,17,终极不可阻挡
瘟疫之源,Twitch,黄金,61,29,升级：狂妄
瘟疫之源,Twitch,棱彩,62,16,你摸不到
瘟疫之源,Twitch,白银,63,18,物理转魔法
瘟疫之源,Twitch,白银,64,19,巫师式思考
瘟疫之源,Twitch,白银,65,20,冰寒
瘟疫之源,Twitch,棱彩,66,17,玻璃大炮
瘟疫之源,Twitch,黄金,67,30,作弊：我能回城！
瘟疫之源,Twitch,黄金,68,31,魄罗爆破手
瘟疫之源,Twitch,白银,69,21,残暴之力
瘟疫之源,Twitch,棱彩,70,18,飞身踢
瘟疫之源,Twitch,白银,71,22,霸符兄弟
瘟疫之源,Twitch,白银,72,23,练腿日
瘟疫之源,Twitch,棱彩,73,19,虚空裂隙
瘟疫之源,Twitch,黄金,74,32,面包和奶酪
瘟疫之源,Twitch,棱彩,75,20,终极刷新
瘟疫之源,Twitch,黄金,76,33,虚幻武器
瘟疫之源,Twitch,白银,77,24,会心防御
瘟疫之源,Twitch,白银,78,25,炼狱龙魂
瘟疫之源,Twitch,黄金,79,34,循环往复
瘟疫之源,Twitch,白银,80,26,火狐
瘟疫之源,Twitch,白银,81,27,负重爆气
瘟疫之源,Twitch,黄金,82,35,回力OK镖
瘟疫之源,Twitch,黄金,83,36,升级：耀光
瘟疫之源,Twitch,棱彩,84,21,终极唤醒
瘟疫之源,Twitch,棱彩,85,22,精准奇才
瘟疫之源,Twitch,棱彩,86,23,尤里卡
瘟疫之源,Twitch,白银,87,28,海克斯科技龙魂
瘟疫之源,Twitch,白银,88,29,侵蚀
瘟疫之源,Twitch,白银,89,30,由暴生急
瘟疫之源,Twitch,黄金,90,37,闪现向前
瘟疫之源,Twitch,黄金,91,38,升级：雪球
瘟疫之源,Twitch,棱彩,92,24,史上最大雪球
瘟疫之源,Twitch,棱彩,93,25,不祥契约
瘟疫之源,Twitch,白银,94,31,帽上加帽
瘟疫之源,Twitch,棱彩,95,26,夺金
瘟疫之源,Twitch,黄金,96,39,生机迸发
瘟疫之源,Twitch,黄金,97,40,弹球
瘟疫之源,Twitch,棱彩,98,27,任务：海牛阿福的勇士
瘟疫之源,Twitch,黄金,99,41,神圣干预
瘟疫之源,Twitch,棱彩,100,28,小丑学院
瘟疫之源,Twitch,棱彩,101,29,任务：沃格勒特的巫师帽
瘟疫之源,Twitch,棱彩,102,30,无限循环往复
瘟疫之源,Twitch,黄金,103,42,雪球扭蛋机
瘟疫之源,Twitch,黄金,104,43,基石法师
瘟疫之源,Twitch,白银,105,32,重量级打击手
瘟疫之源,Twitch,黄金,106,44,溢流
瘟疫之源,Twitch,白银,107,33,防护面纱
瘟疫之源,Twitch,棱彩,108,31,当心小蛋糕！
瘟疫之源,Twitch,白银,109,34,吵闹鬼
瘟疫之源,Twitch,黄金,110,45,一板一眼
瘟疫之源,Twitch,黄金,111,46,无休回复
瘟疫之源,Twitch,白银,112,35,唯快不破
瘟疫之源,Twitch,白银,113,36,退敌力场
瘟疫之源,Twitch,黄金,114,47,面包和果酱
瘟疫之源,Twitch,黄金,115,48,尖端发明家
瘟疫之源,Twitch,棱彩,116,32,全能龙魂
瘟疫之源,Twitch,黄金,117,49,最终都市列车
瘟疫之源,Twitch,白银,118,37,杀意翻涌
瘟疫之源,Twitch,白银,119,38,海洋龙魂
瘟疫之源,Twitch,黄金,120,50,面包和黄油
瘟疫之源,Twitch,黄金,121,51,古式佳酿
瘟疫之源,Twitch,黄金,122,52,坦克引擎
瘟疫之源,Twitch,黄金,123,53,炽烈黎明
瘟疫之源,Twitch,黄金,124,54,急急小子
瘟疫之源,Twitch,棱彩,125,33,尊我为王
瘟疫之源,Twitch,棱彩,126,34,？？？
瘟疫之源,Twitch,黄金,127,55,黎明使者的坚决
瘟疫之源,Twitch,白银,128,39,注魔
瘟疫之源,Twitch,黄金,129,56,超强大脑
瘟疫之源,Twitch,棱彩,130,35,科学狂人
瘟疫之源,Twitch,白银,131,40,转得我眩晕了
瘟疫之源,Twitch,白银,132,41,由心及物
瘟疫之源,Twitch,白银,133,42,俯冲轰炸
瘟疫之源,Twitch,黄金,134,57,任务：钢化你心
瘟疫之源,Twitch,棱彩,135,36,神圣雪球
瘟疫之源,Twitch,白银,136,43,升级：中娅
瘟疫之源,Twitch,棱彩,137,37,你肩上的恶魔
瘟疫之源,Twitch,棱彩,138,38,歌利亚巨人
瘟疫之源,Twitch,黄金,139,58,星界躯体
瘟疫之源,Twitch,棱彩,140,39,最终形态
瘟疫之源,Twitch,棱彩,141,40,卡皮巴拉空投
瘟疫之源,Twitch,棱彩,142,41,魄罗之王的弹跳
瘟疫之源,Twitch,黄金,143,59,坚韧
瘟疫之源,Twitch,棱彩,144,42,量子计算
瘟疫之源,Twitch,棱彩,145,43,感受燃烧
瘟疫之源,Twitch,白银,146,44,山脉龙魂
瘟疫之源,Twitch,白银,147,45,自我毁灭
瘟疫之源,Twitch,棱彩,148,44,利刃华尔兹
瘟疫之源,Twitch,白银,149,46,纯粹主义者 - 术师
瘟疫之源,Twitch,白银,150,47,冰霜 幽灵
瘟疫之源,Twitch,棱彩,151,45,男爵之手
瘟疫之源,Twitch,棱彩,152,46,回归基本功
瘟疫之源,Twitch,棱彩,153,47,蛋白粉奶昔
瘟疫之源,Twitch,棱彩,154,48,慢炖
瘟疫之源,Twitch,棱彩,155,49,激光治疗
瘟疫之源,Twitch,白银,156,48,急救用具
瘟疫之源,Twitch,棱彩,157,50,炼狱导管
瘟疫之源,Twitch,黄金,158,60,超凡邪恶
瘟疫之源,Twitch,黄金,159,61,圣火
瘟疫之源,Twitch,白银,160,49,天音爆
瘟疫之源,Twitch,白银,161,50,闪闪现现
瘟疫之源,Twitch,黄金,162,62,咏叹奏鸣
瘟疫之源,Twitch,棱彩,163,51,死亡之环
瘟疫之源,Twitch,棱彩,164,52,和我一起困在这里
瘟疫之源,Twitch,棱彩,165,53,信念者的强化
瘟疫之源,Twitch,棱彩,166,54,任务：艾卡西亚的陷落
瘟疫之源,Twitch,棱彩,167,55,扳机炼狱
瘟疫之源,Twitch,棱彩,168,56,王中王，靴中靴
瘟疫之源,Twitch,黄金,169,63,魔鬼之舞
瘟疫之源,Twitch,白银,170,51,折磨者
兽灵行者,Udyr,黄金,1,1,溢流
兽灵行者,Udyr,黄金,2,2,超凡邪恶
兽灵行者,Udyr,黄金,3,3,祖母的辣椒油
兽灵行者,Udyr,黄金,4,4,质变：棱彩阶
兽灵行者,Udyr,棱彩,5,1,虚空裂隙
兽灵行者,Udyr,黄金,6,5,魔法飞弹
兽灵行者,Udyr,黄金,7,6,穿针引线
兽灵行者,Udyr,黄金,8,7,更万用的瞄准镜
兽灵行者,Udyr,白银,9,1,扇巴掌
兽灵行者,Udyr,黄金,10,8,吸血习性
兽灵行者,Udyr,棱彩,11,2,珠光护手
兽灵行者,Udyr,黄金,12,9,易损
兽灵行者,Udyr,黄金,13,10,升级：雪球
兽灵行者,Udyr,白银,14,2,冰寒
兽灵行者,Udyr,黄金,15,11,有始有终
兽灵行者,Udyr,黄金,16,12,雪球扭蛋机
兽灵行者,Udyr,黄金,17,13,吞噬灵魂
兽灵行者,Udyr,黄金,18,14,弹球
兽灵行者,Udyr,黄金,19,15,属性叠属性！
兽灵行者,Udyr,黄金,20,16,缩小引擎
兽灵行者,Udyr,白银,21,3,物理转魔法
兽灵行者,Udyr,白银,22,4,质变：黄金阶
兽灵行者,Udyr,棱彩,23,3,最终形态
兽灵行者,Udyr,黄金,24,17,坦克引擎
兽灵行者,Udyr,白银,25,5,侵蚀
兽灵行者,Udyr,棱彩,26,4,炼狱导管
兽灵行者,Udyr,黄金,27,18,神射法师
兽灵行者,Udyr,白银,28,6,巫师式思考
兽灵行者,Udyr,棱彩,29,5,史上最大雪球
兽灵行者,Udyr,黄金,30,19,心灵净化
兽灵行者,Udyr,白银,31,7,炼狱龙魂
兽灵行者,Udyr,棱彩,32,6,飞身踢
兽灵行者,Udyr,白银,33,8,渴血
兽灵行者,Udyr,黄金,34,20,捐赠
兽灵行者,Udyr,白银,35,9,速度恶魔
兽灵行者,Udyr,棱彩,36,7,巨人杀手
兽灵行者,Udyr,白银,37,10,狂热者
兽灵行者,Udyr,黄金,38,21,红包
兽灵行者,Udyr,黄金,39,22,虚幻武器
兽灵行者,Udyr,黄金,40,23,坚韧
兽灵行者,Udyr,黄金,41,24,古式佳酿
兽灵行者,Udyr,棱彩,42,8,质变：混沌
兽灵行者,Udyr,棱彩,43,9,最万用的瞄准镜
兽灵行者,Udyr,黄金,44,25,最终都市列车
兽灵行者,Udyr,白银,45,11,火狐
兽灵行者,Udyr,棱彩,46,10,小丑学院
兽灵行者,Udyr,白银,47,12,双生火焰
兽灵行者,Udyr,白银,48,13,属性！
兽灵行者,Udyr,白银,49,14,俯冲轰炸
兽灵行者,Udyr,棱彩,50,11,神圣雪球
兽灵行者,Udyr,白银,51,15,自我毁灭
兽灵行者,Udyr,黄金,52,26,超强大脑
兽灵行者,Udyr,黄金,53,27,基石法师
兽灵行者,Udyr,白银,54,16,帽上加帽
兽灵行者,Udyr,棱彩,55,12,潘朵拉的盒子
兽灵行者,Udyr,白银,56,17,逃跑计划
兽灵行者,Udyr,棱彩,57,13,属性叠属性叠属性！
兽灵行者,Udyr,黄金,58,28,裁决使
兽灵行者,Udyr,黄金,59,29,升级：狂妄
兽灵行者,Udyr,黄金,60,30,任务：钢化你心
兽灵行者,Udyr,黄金,61,31,会心治疗
兽灵行者,Udyr,白银,62,18,万用瞄准镜
兽灵行者,Udyr,棱彩,63,14,歌利亚巨人
兽灵行者,Udyr,黄金,64,32,罪恶快感
兽灵行者,Udyr,黄金,65,33,星界躯体
兽灵行者,Udyr,白银,66,19,强力护盾
兽灵行者,Udyr,棱彩,67,15,利刃华尔兹
兽灵行者,Udyr,棱彩,68,16,任务：沃格勒特的巫师帽
兽灵行者,Udyr,棱彩,69,17,物法皆修
兽灵行者,Udyr,白银,70,20,升级：收集者
兽灵行者,Udyr,黄金,71,34,升级：无尽之刃
兽灵行者,Udyr,白银,72,21,由心及物
兽灵行者,Udyr,黄金,73,35,魄罗爆破手
兽灵行者,Udyr,黄金,74,36,升级：耀光
兽灵行者,Udyr,白银,75,22,升级：中娅
兽灵行者,Udyr,黄金,76,37,闪电打击
兽灵行者,Udyr,黄金,77,38,不动如山
兽灵行者,Udyr,黄金,78,39,神圣干预
兽灵行者,Udyr,白银,79,23,灵巧
兽灵行者,Udyr,棱彩,80,18,不祥契约
兽灵行者,Udyr,白银,81,24,冰霜 幽灵
兽灵行者,Udyr,黄金,82,40,魔鬼之舞
兽灵行者,Udyr,黄金,83,41,闪现向前
兽灵行者,Udyr,白银,84,25,练腿日
兽灵行者,Udyr,白银,85,26,霸符兄弟
兽灵行者,Udyr,黄金,86,42,灵魂虹吸
兽灵行者,Udyr,黄金,87,43,火上浇油
兽灵行者,Udyr,黄金,88,44,作弊：我能回城！
兽灵行者,Udyr,白银,89,27,重量级打击手
兽灵行者,Udyr,白银,90,28,台风
兽灵行者,Udyr,棱彩,91,19,尤里卡
兽灵行者,Udyr,黄金,92,45,双发快射
兽灵行者,Udyr,棱彩,93,20,玻璃大炮
兽灵行者,Udyr,棱彩,94,21,踢踏舞
兽灵行者,Udyr,棱彩,95,22,双刀流
兽灵行者,Udyr,白银,96,29,海克斯科技龙魂
兽灵行者,Udyr,白银,97,30,海洋龙魂
兽灵行者,Udyr,白银,98,31,负重爆气
兽灵行者,Udyr,黄金,99,46,循环往复
兽灵行者,Udyr,黄金,100,47,尖端发明家
兽灵行者,Udyr,棱彩,101,23,舞会女王
兽灵行者,Udyr,棱彩,102,24,慢炖
兽灵行者,Udyr,棱彩,103,25,魄罗之王的弹跳
兽灵行者,Udyr,棱彩,104,26,尊我为王
兽灵行者,Udyr,白银,105,32,家园卫士
兽灵行者,Udyr,棱彩,106,27,秘术冲拳
兽灵行者,Udyr,棱彩,107,28,任务：艾卡西亚的陷落
兽灵行者,Udyr,黄金,108,48,生机迸发
兽灵行者,Udyr,棱彩,109,29,和我一起困在这里
兽灵行者,Udyr,黄金,110,49,回力OK镖
兽灵行者,Udyr,黄金,111,50,一板一眼
兽灵行者,Udyr,黄金,112,51,关键暴击
兽灵行者,Udyr,黄金,113,52,接二连三
兽灵行者,Udyr,棱彩,114,30,地狱三头犬
兽灵行者,Udyr,黄金,115,53,缩小射线
兽灵行者,Udyr,白银,116,33,残暴之力
兽灵行者,Udyr,白银,117,34,魔法转物理
兽灵行者,Udyr,棱彩,118,31,连拨击锤
兽灵行者,Udyr,白银,119,35,急救用具
兽灵行者,Udyr,白银,120,36,恶趣味
兽灵行者,Udyr,黄金,121,54,无休回复
兽灵行者,Udyr,白银,122,37,升级：献祭
兽灵行者,Udyr,白银,123,38,山脉龙魂
兽灵行者,Udyr,黄金,124,55,炽烈黎明
兽灵行者,Udyr,黄金,125,56,圣火
兽灵行者,Udyr,棱彩,126,32,当心小蛋糕！
兽灵行者,Udyr,棱彩,127,33,扳机炼狱
兽灵行者,Udyr,棱彩,128,34,巨像的勇气
兽灵行者,Udyr,白银,129,39,点亮他们！
兽灵行者,Udyr,棱彩,130,35,夺金
兽灵行者,Udyr,棱彩,131,36,量子计算
兽灵行者,Udyr,白银,132,40,会心防御
兽灵行者,Udyr,白银,133,41,注魔
兽灵行者,Udyr,白银,134,42,大力
兽灵行者,Udyr,棱彩,135,37,？？？
兽灵行者,Udyr,白银,136,43,折磨者
兽灵行者,Udyr,棱彩,137,38,无限循环往复
兽灵行者,Udyr,黄金,138,57,黎明使者的坚决
兽灵行者,Udyr,棱彩,139,39,死亡之环
兽灵行者,Udyr,棱彩,140,40,砍伤
兽灵行者,Udyr,棱彩,141,41,战争交响乐
兽灵行者,Udyr,黄金,142,58,急急小子
兽灵行者,Udyr,棱彩,143,42,残忍
兽灵行者,Udyr,白银,144,44,转得我眩晕了
兽灵行者,Udyr,棱彩,145,43,科学狂人
兽灵行者,Udyr,棱彩,146,44,蛋白粉奶昔
兽灵行者,Udyr,白银,147,45,杀意翻涌
兽灵行者,Udyr,白银,148,46,坚若磐石
兽灵行者,Udyr,棱彩,149,45,全能龙魂
兽灵行者,Udyr,棱彩,150,46,你肩上的恶魔
兽灵行者,Udyr,白银,151,47,唯快不破
兽灵行者,Udyr,棱彩,152,47,感受燃烧
兽灵行者,Udyr,棱彩,153,48,卡皮巴拉空投
兽灵行者,Udyr,白银,154,48,升级：荆棘之甲
兽灵行者,Udyr,棱彩,155,49,激光治疗
兽灵行者,Udyr,白银,156,49,防护面纱
兽灵行者,Udyr,棱彩,157,50,任务：海牛阿福的勇士
兽灵行者,Udyr,棱彩,158,51,风语者的祝福
兽灵行者,Udyr,黄金,159,59,面包和果酱
兽灵行者,Udyr,黄金,160,60,面包和黄油
兽灵行者,Udyr,黄金,161,61,杀戮时间到了
兽灵行者,Udyr,白银,162,50,纯粹主义者 - 术师
兽灵行者,Udyr,白银,163,51,退敌力场
兽灵行者,Udyr,黄金,164,62,面包和奶酪
兽灵行者,Udyr,白银,165,52,由暴生急
兽灵行者,Udyr,白银,166,53,吵闹鬼
兽灵行者,Udyr,棱彩,167,52,男爵之手
兽灵行者,Udyr,白银,168,54,终极不可阻挡
兽灵行者,Udyr,棱彩,169,53,精怪魔法
兽灵行者,Udyr,黄金,170,63,暴击律动
兽灵行者,Udyr,棱彩,171,54,你摸不到
兽灵行者,Udyr,白银,172,55,闪闪现现
兽灵行者,Udyr,黄金,173,64,咏叹奏鸣
兽灵行者,Udyr,棱彩,174,55,终极刷新
兽灵行者,Udyr,棱彩,175,56,终极唤醒
兽灵行者,Udyr,白银,176,56,天音爆
兽灵行者,Udyr,棱彩,177,57,王中王，靴中靴
兽灵行者,Udyr,白银,178,57,血上加伤
兽灵行者,Udyr,棱彩,179,58,信念者的强化
无畏战车,Urgot,黄金,1,1,坦克引擎
无畏战车,Urgot,棱彩,2,1,踢踏舞
无畏战车,Urgot,黄金,3,2,一板一眼
无畏战车,Urgot,黄金,4,3,任务：钢化你心
无畏战车,Urgot,白银,5,1,扇巴掌
无畏战车,Urgot,白银,6,2,重量级打击手
无畏战车,Urgot,棱彩,7,2,亮出你的剑
无畏战车,Urgot,黄金,8,4,质变：棱彩阶
无畏战车,Urgot,黄金,9,5,吞噬灵魂
无畏战车,Urgot,黄金,10,6,吸血习性
无畏战车,Urgot,黄金,11,7,星界躯体
无畏战车,Urgot,棱彩,12,3,飞身踢
无畏战车,Urgot,白银,13,3,台风
无畏战车,Urgot,白银,14,4,渴血
无畏战车,Urgot,黄金,15,8,火上浇油
无畏战车,Urgot,黄金,16,9,更万用的瞄准镜
无畏战车,Urgot,黄金,17,10,坚韧
无畏战车,Urgot,黄金,18,11,缩小引擎
无畏战车,Urgot,白银,19,5,点亮他们！
无畏战车,Urgot,棱彩,20,4,歌利亚巨人
无畏战车,Urgot,黄金,21,12,缩小射线
无畏战车,Urgot,黄金,22,13,升级：狂妄
无畏战车,Urgot,白银,23,6,质变：黄金阶
无畏战车,Urgot,黄金,24,14,罪恶快感
无畏战车,Urgot,棱彩,25,5,利刃华尔兹
无畏战车,Urgot,黄金,26,15,属性叠属性！
无畏战车,Urgot,白银,27,7,侵蚀
无畏战车,Urgot,棱彩,28,6,质变：混沌
无畏战车,Urgot,白银,29,8,属性！
无畏战车,Urgot,黄金,30,16,无休回复
无畏战车,Urgot,棱彩,31,7,巨人杀手
无畏战车,Urgot,白银,32,9,大力
无畏战车,Urgot,黄金,33,17,红包
无畏战车,Urgot,黄金,34,18,暴击飞弹
无畏战车,Urgot,黄金,35,19,接二连三
无畏战车,Urgot,棱彩,36,8,连拨击锤
无畏战车,Urgot,白银,37,10,万用瞄准镜
无畏战车,Urgot,黄金,38,20,升级：雪球
无畏战车,Urgot,棱彩,39,9,慢炖
无畏战车,Urgot,白银,40,11,残暴之力
无畏战车,Urgot,黄金,41,21,裁决使
无畏战车,Urgot,黄金,42,22,会心治疗
无畏战车,Urgot,黄金,43,23,魔法飞弹
无畏战车,Urgot,黄金,44,24,雪球扭蛋机
无畏战车,Urgot,黄金,45,25,弹球
无畏战车,Urgot,白银,46,12,炼狱龙魂
无畏战车,Urgot,白银,47,13,自我毁灭
无畏战车,Urgot,白银,48,14,冰霜 幽灵
无畏战车,Urgot,黄金,49,26,尖端发明家
无畏战车,Urgot,黄金,50,27,暴击律动
无畏战车,Urgot,黄金,51,28,闪电打击
无畏战车,Urgot,棱彩,52,10,最万用的瞄准镜
无畏战车,Urgot,黄金,53,29,穿针引线
无畏战车,Urgot,黄金,54,30,心灵净化
无畏战车,Urgot,棱彩,55,11,史上最大雪球
无畏战车,Urgot,黄金,56,31,古式佳酿
无畏战车,Urgot,棱彩,57,12,扳机炼狱
无畏战车,Urgot,白银,58,15,魔法转物理
无畏战车,Urgot,白银,59,16,逃跑计划
无畏战车,Urgot,棱彩,60,13,潘朵拉的盒子
